Sample	BioProject	BioSample	Submitter	Collection Date	Location	Population	ReleaseDate	LoadDate
SRR32205536	PRJNA1027353	SAMN46523305	verily_ww_nwss	2025-01-24	USA: Rhode Island, 	11500	2025-02-03 01:59:29	2025-02-03 01:53:43
SRR32205537	PRJNA1027353	SAMN46523376	verily_ww_nwss	2025-01-21	USA: Massachusetts, 	42000	2025-02-03 01:59:30	2025-02-03 01:53:59
SRR32205538	PRJNA1027353	SAMN46523350	verily_ww_nwss	2025-01-22	USA: Hawaii, 	101000	2025-02-03 01:59:41	2025-02-03 01:55:18
SRR32205539	PRJNA1027353	SAMN46523419	verily_ww_nwss	2025-01-22	USA: North Carolina, 	20484	2025-02-03 01:59:25	2025-02-03 01:51:13
SRR32205540	PRJNA1027353	SAMN46523397	verily_ww_nwss	2025-01-22	USA: Alaska, 	12000	2025-02-03 01:59:42	2025-02-03 01:55:38
SRR32205541	PRJNA1027353	SAMN46523398	verily_ww_nwss	2025-01-22	USA: Alaska, 	22000	2025-02-03 01:59:24	2025-02-03 01:52:22
SRR32205542	PRJNA1027353	SAMN46523407	verily_ww_nwss	2025-01-23	USA: Florida, 	100000	2025-02-03 01:59:25	2025-02-03 01:51:21
SRR32205543	PRJNA1027353	SAMN46523283	verily_ww_nwss	2025-01-23	USA: Puerto Rico, 	40287	2025-02-03 01:59:24	2025-02-03 01:51:39
SRR32205544	PRJNA1027353	SAMN46523338	verily_ww_nwss	2025-01-23	USA: Puerto Rico, 	172989	2025-02-03 01:59:26	2025-02-03 01:53:01
SRR32205545	PRJNA1027353	SAMN46523359	verily_ww_nwss	2025-01-21	USA: Texas, 	115000	2025-02-03 01:59:24	2025-02-03 01:51:59
SRR32205546	PRJNA1027353	SAMN46523435	verily_ww_nwss	2025-01-22	USA: Texas, 	780	2025-02-03 01:59:27	2025-02-03 01:53:12
SRR32205547	PRJNA1027353	SAMN46523381	verily_ww_nwss	2025-01-19	USA: California, 	30000	2025-02-03 01:59:29	2025-02-03 01:53:45
SRR32205548	PRJNA1027353	SAMN46523322	verily_ww_nwss	2025-01-28	USA: California, 	27000	2025-02-03 01:59:38	2025-02-03 01:54:50
SRR32205549	PRJNA1027353	SAMN46523441	verily_ww_nwss	2025-01-22	USA: Texas, 	350	2025-02-03 01:50:14	2025-02-03 01:49:38
SRR32205550	PRJNA1027353	SAMN46523463	verily_ww_nwss	2025-01-27	USA: Texas, 	529541	2025-02-03 01:59:36	2025-02-03 01:54:32
SRR32205551	PRJNA1027353	SAMN46523316	verily_ww_nwss	2025-01-28	USA: Texas, 	105158	2025-02-03 01:59:32	2025-02-03 01:54:02
SRR32205552	PRJNA1027353	SAMN46523315	verily_ww_nwss	2025-01-28	USA: Texas, 	22191	2025-02-03 01:59:32	2025-02-03 01:53:54
SRR32205553	PRJNA1027353	SAMN46523348	verily_ww_nwss	2025-01-28	USA: Missouri, 	48000	2025-02-03 01:59:38	2025-02-03 01:54:40
SRR32205554	PRJNA1027353	SAMN46523434	verily_ww_nwss	2025-01-27	USA: Texas, 	780	2025-02-03 01:59:27	2025-02-03 01:53:09
SRR32205555	PRJNA1027353	SAMN46523326	verily_ww_nwss	2025-01-28	USA: Pennsylvania, 	55000	2025-02-03 01:59:38	2025-02-03 01:54:54
SRR32205556	PRJNA1027353	SAMN46523331	verily_ww_nwss	2025-01-28	USA: New Mexico, 	15000	2025-02-03 01:59:34	2025-02-03 01:54:27
SRR32205557	PRJNA1027353	SAMN46523480	verily_ww_nwss	2025-01-28	USA: Wyoming, 	13000	2025-02-03 01:59:28	2025-02-03 01:53:31
SRR32205558	PRJNA1027353	SAMN46523445	verily_ww_nwss	2025-01-27	USA: Arkansas, 	32043	2025-02-03 01:59:33	2025-02-03 01:54:06
SRR32205559	PRJNA1027353	SAMN46523427	verily_ww_nwss	2025-01-28	USA: Wyoming, 	18000	2025-02-03 01:59:30	2025-02-03 01:53:52
SRR32205560	PRJNA1027353	SAMN46523474	verily_ww_nwss	2025-01-28	USA: California, 	91980	2025-02-03 01:59:33	2025-02-03 01:54:00
SRR32205561	PRJNA1027353	SAMN46523438	verily_ww_nwss	2025-01-27	USA: Texas, 	120000	2025-02-03 01:59:27	2025-02-03 01:53:23
SRR32205562	PRJNA1027353	SAMN46523364	verily_ww_nwss	2025-01-28	USA: Maryland, 	22660	2025-02-03 01:59:35	2025-02-03 01:54:29
SRR32205563	PRJNA1027353	SAMN46523444	verily_ww_nwss	2025-01-27	USA: Texas, 	140000	2025-02-03 01:59:25	2025-02-03 01:46:38
SRR32205564	PRJNA1027353	SAMN46523311	verily_ww_nwss	2025-01-28	USA: Texas, 	9079	2025-02-03 01:59:26	2025-02-03 01:52:58
SRR32205565	PRJNA1027353	SAMN46523363	verily_ww_nwss	2025-01-28	USA: Connecticut, 	52268	2025-02-03 01:59:24	2025-02-03 01:52:09
SRR32205566	PRJNA1027353	SAMN46523333	verily_ww_nwss	2025-01-21	USA: Louisiana, 	64000	2025-02-03 01:59:36	2025-02-03 01:54:36
SRR32205567	PRJNA1027353	SAMN46523323	verily_ww_nwss	2025-01-27	USA: California, 	150000	2025-02-03 01:59:30	2025-02-03 01:53:51
SRR32205568	PRJNA1027353	SAMN46523385	verily_ww_nwss	2025-01-24	USA: Louisiana, 	20000	2025-02-03 01:59:28	2025-02-03 01:53:41
SRR32205569	PRJNA1027353	SAMN46523303	verily_ww_nwss	2025-01-27	USA: Idaho, 	195813	2025-02-03 01:59:29	2025-02-03 01:53:46
SRR32205570	PRJNA1027353	SAMN46523312	verily_ww_nwss	2025-01-26	USA: Texas, 	370000	2025-02-03 01:59:34	2025-02-03 01:54:21
SRR32205571	PRJNA1027353	SAMN46523317	verily_ww_nwss	2025-01-26	USA: Texas, 	1000000	2025-02-03 01:59:28	2025-02-03 01:53:37
SRR32205572	PRJNA1027353	SAMN46523404	verily_ww_nwss	2025-01-27	USA: Maryland, 	90000	2025-02-03 01:59:40	2025-02-03 01:55:13
SRR32205574	PRJNA1027353	SAMN46523420	verily_ww_nwss	2025-01-26	USA: California, 	94000	2025-02-03 01:59:30	2025-02-03 01:53:55
SRR32205575	PRJNA1027353	SAMN46523308	verily_ww_nwss	2025-01-27	USA: California, 	102000	2025-02-03 01:59:25	2025-02-03 01:52:49
SRR32205576	PRJNA1027353	SAMN46523377	verily_ww_nwss	2025-01-27	USA: Alaska, 	23000	2025-02-03 01:59:24	2025-02-03 01:51:40
SRR32205577	PRJNA1027353	SAMN46523424	verily_ww_nwss	2025-01-26	USA: Massachusetts, 	55000	2025-02-03 01:59:27	2025-02-03 01:53:30
SRR32205578	PRJNA1027353	SAMN46523313	verily_ww_nwss	2025-01-26	USA: Texas, 	2600000	2025-02-03 01:59:28	2025-02-03 01:53:40
SRR32205579	PRJNA1027353	SAMN46523481	verily_ww_nwss	2025-01-27	USA: California, 	60000	2025-02-03 01:59:25	2025-02-03 01:52:51
SRR32205580	PRJNA1027353	SAMN46523472	verily_ww_nwss	2025-01-27	USA: Hawaii, 	32604	2025-02-03 01:59:30	2025-02-03 01:53:53
SRR32205581	PRJNA1027353	SAMN46523324	verily_ww_nwss	2025-01-27	USA: Idaho, 	25500	2025-02-03 01:59:31	2025-02-03 01:54:04
SRR32205582	PRJNA1027353	SAMN46523295	verily_ww_nwss	2025-01-27	USA: California, 	230000	2025-02-03 01:59:32	2025-02-03 01:54:06
SRR32205583	PRJNA1027353	SAMN46523469	verily_ww_nwss	2025-01-26	USA: Connecticut, 	45878	2025-02-03 01:59:28	2025-02-03 01:53:35
SRR32205584	PRJNA1027353	SAMN46523460	verily_ww_nwss	2025-01-27	USA: Pennsylvania, 	45000	2025-02-03 01:59:26	2025-02-03 01:53:15
SRR32205585	PRJNA1027353	SAMN46523298	verily_ww_nwss	2025-01-27	USA: California, 	8200	2025-02-03 01:59:29	2025-02-03 01:53:46
SRR32205586	PRJNA1027353	SAMN46523310	verily_ww_nwss	2025-01-21	USA: Alaska, 	92000	2025-02-03 01:59:36	2025-02-03 01:54:36
SRR32205587	PRJNA1027353	SAMN46523327	verily_ww_nwss	2025-01-20	USA: Connecticut, 	72914	2025-02-03 01:59:31	2025-02-03 01:53:58
SRR32205588	PRJNA1027353	SAMN46523287	verily_ww_nwss	2025-01-19	USA: Guam, 	3000	2025-02-03 01:59:32	2025-02-03 01:54:04
SRR32205589	PRJNA1027353	SAMN46523405	verily_ww_nwss	2025-01-22	USA: Maryland, 	90000	2025-02-03 01:59:36	2025-02-03 01:54:30
SRR32205590	PRJNA1027353	SAMN46523365	verily_ww_nwss	2025-01-21	USA: Maryland, 	22660	2025-02-03 01:59:35	2025-02-03 01:54:21
SRR32205591	PRJNA1027353	SAMN46523458	verily_ww_nwss	2025-01-21	USA: Maine, 	20000	2025-02-03 01:59:29	2025-02-03 01:53:46
SRR32205592	PRJNA1027353	SAMN46523450	verily_ww_nwss	2025-01-22	USA: Arkansas, 	23812	2025-02-03 01:59:30	2025-02-03 01:53:56
SRR32205593	PRJNA1027353	SAMN46523293	verily_ww_nwss	2025-01-19	USA: Guam, 	14535	2025-02-03 01:59:34	2025-02-03 01:54:23
SRR32205594	PRJNA1027353	SAMN46523320	verily_ww_nwss	2025-01-21	USA: Vermont, 	9000	2025-02-03 01:59:31	2025-02-03 01:53:53
SRR32205595	PRJNA1027353	SAMN46523425	verily_ww_nwss	2025-01-21	USA: Maine, 	3000	2025-02-03 01:59:39	2025-02-03 01:54:55
SRR32205596	PRJNA1027353	SAMN46523432	verily_ww_nwss	2025-01-21	USA: Maine, 	8500	2025-02-03 01:59:33	2025-02-03 01:54:18
SRR32205597	PRJNA1027353	SAMN46523478	verily_ww_nwss	2025-01-20	USA: Maryland, 	3000	2025-02-03 01:59:35	2025-02-03 01:54:30
SRR32205598	PRJNA1027353	SAMN46523375	verily_ww_nwss	2025-01-16	USA: Maryland, 	89319	2025-02-03 01:59:27	2025-02-03 01:53:18
SRR32205599	PRJNA1027353	SAMN46523448	verily_ww_nwss	2025-01-22	USA: Arkansas, 	18463	2025-02-03 01:59:34	2025-02-03 01:54:16
SRR32205600	PRJNA1027353	SAMN46523341	verily_ww_nwss	2025-01-19	USA: Texas, 	242000	2025-02-03 01:59:33	2025-02-03 01:54:10
SRR32205601	PRJNA1027353	SAMN46523289	verily_ww_nwss	2025-01-20	USA: Guam, 	64247	2025-02-03 01:59:39	2025-02-03 01:54:59
SRR32205602	PRJNA1027353	SAMN46523452	verily_ww_nwss	2025-01-22	USA: Arkansas, 	30377	2025-02-03 01:59:32	2025-02-03 01:54:00
SRR32205603	PRJNA1027353	SAMN46523446	verily_ww_nwss	2025-01-22	USA: Arkansas, 	32043	2025-02-03 01:59:35	2025-02-03 01:54:31
SRR32205604	PRJNA1027353	SAMN46523291	verily_ww_nwss	2025-01-19	USA: Guam, 	70486	2025-02-03 01:59:37	2025-02-03 01:54:39
SRR32205605	PRJNA1027353	SAMN46523301	verily_ww_nwss	2025-01-22	USA: California, 	43000	2025-02-03 01:59:28	2025-02-03 01:53:41
SRR32205606	PRJNA1027353	SAMN46523284	verily_ww_nwss	2025-01-23	USA: California, 	30000	2025-02-03 01:59:42	2025-02-03 01:55:27
SRR32205607	PRJNA1027353	SAMN46523379	verily_ww_nwss	2025-01-27	USA: Wisconsin, 	424000	2025-02-03 01:59:40	2025-02-03 01:55:03
SRR32205608	PRJNA1027353	SAMN46523461	verily_ww_nwss	2025-01-27	USA: Texas, 	539116	2025-02-03 01:59:37	2025-02-03 01:54:42
SRR32205609	PRJNA1027353	SAMN46523393	verily_ww_nwss	2025-01-28	USA: North Carolina, 	32000	2025-02-03 01:59:36	2025-02-03 01:54:32
SRR32205610	PRJNA1027353	SAMN46523402	verily_ww_nwss	2025-01-28	USA: Virginia, 	15000	2025-02-03 01:59:35	2025-02-03 01:54:28
SRR32205611	PRJNA1027353	SAMN46523412	verily_ww_nwss	2025-01-28	USA: Alabama, 	70000	2025-02-03 01:59:28	2025-02-03 01:53:40
SRR32205612	PRJNA1027353	SAMN46523304	verily_ww_nwss	2025-01-28	USA: Rhode Island, 	21100	2025-02-03 01:59:32	2025-02-03 01:53:51
SRR32205613	PRJNA1027353	SAMN46523471	verily_ww_nwss	2025-01-28	USA: Maine, 	5000	2025-02-03 01:59:24	2025-02-03 01:51:42
SRR32205614	PRJNA1027353	SAMN46523459	verily_ww_nwss	2025-01-28	USA: North Carolina, 	26000	2025-02-03 01:59:32	2025-02-03 01:54:01
SRR32205615	PRJNA1027353	SAMN46523431	verily_ww_nwss	2025-01-28	USA: California, 	75000	2025-02-03 01:59:34	2025-02-03 01:54:26
SRR32205616	PRJNA1027353	SAMN46523352	verily_ww_nwss	2025-01-27	USA: Hawaii, 	340000	2025-02-03 01:59:36	2025-02-03 01:54:33
SRR32205617	PRJNA1027353	SAMN46523430	verily_ww_nwss	2025-01-28	USA: California, 	250000	2025-02-03 01:59:40	2025-02-03 01:55:12
SRR32205618	PRJNA1027353	SAMN46523368	verily_ww_nwss	2025-01-28	USA: Maryland, 	13296	2025-02-03 01:59:42	2025-02-03 01:55:33
SRR32205619	PRJNA1027353	SAMN46523285	verily_ww_nwss	2025-01-27	USA: Guam, 	3000	2025-02-03 01:59:24	2025-02-03 01:52:15
SRR32205620	PRJNA1027353	SAMN46523436	verily_ww_nwss	2025-01-27	USA: Texas, 	1800	2025-02-03 01:59:38	2025-02-03 01:54:53
SRR32205621	PRJNA1027353	SAMN46523394	verily_ww_nwss	2025-01-28	USA: Pennsylvania, 	13000	2025-02-03 01:59:29	2025-02-03 01:53:51
SRR32205622	PRJNA1027353	SAMN46523373	verily_ww_nwss	2025-01-28	USA: Maryland, 	150078	2025-02-03 01:59:30	2025-02-03 01:53:59
SRR32205623	PRJNA1027353	SAMN46523286	verily_ww_nwss	2025-01-26	USA: Guam, 	3000	2025-02-03 01:59:39	2025-02-03 01:55:02
SRR32205624	PRJNA1027353	SAMN46523355	verily_ww_nwss	2025-01-27	USA: Hawaii, 	47000	2025-02-03 01:59:42	2025-02-03 01:55:36
SRR32205625	PRJNA1027353	SAMN46523475	verily_ww_nwss	2025-01-28	USA: Virginia, 	33458	2025-02-03 01:59:39	2025-02-03 01:54:47
SRR32205626	PRJNA1027353	SAMN46523476	verily_ww_nwss	2025-01-27	USA: North Carolina, 	10000	2025-02-03 01:59:30	2025-02-03 01:53:52
SRR32205627	PRJNA1027353	SAMN46523340	verily_ww_nwss	2025-01-26	USA: Texas, 	242000	2025-02-03 01:59:29	2025-02-03 01:53:41
SRR32205628	PRJNA1027353	SAMN46523382	verily_ww_nwss	2025-01-24	USA: Louisiana, 	13000	2025-02-03 01:59:36	2025-02-03 01:54:33
SRR32205629	PRJNA1027353	SAMN46523417	verily_ww_nwss	2025-01-27	USA: New Mexico, 	87000	2025-02-03 01:59:27	2025-02-03 01:53:14
SRR32205630	PRJNA1027353	SAMN46523411	verily_ww_nwss	2025-01-26	USA: New Hampshire, 	6000	2025-02-03 01:59:32	2025-02-03 01:53:52
SRR32205631	PRJNA1027353	SAMN46523380	verily_ww_nwss	2025-01-26	USA: California, 	30000	2025-02-03 01:59:26	2025-02-03 01:53:15
SRR32205632	PRJNA1027353	SAMN46523422	verily_ww_nwss	2025-01-26	USA: California, 	164000	2025-02-03 01:59:43	2025-02-03 01:55:43
SRR32205633	PRJNA1027353	SAMN46523383	verily_ww_nwss	2025-01-24	USA: Louisiana, 	5000	2025-02-03 01:59:25	2025-02-03 01:46:38
SRR32205634	PRJNA1027353	SAMN46523384	verily_ww_nwss	2025-01-24	USA: Louisiana, 	23000	2025-02-03 01:59:29	2025-02-03 01:53:50
SRR32205635	PRJNA1027353	SAMN46523378	verily_ww_nwss	2025-01-26	USA: New Mexico, 	650000	2025-02-03 01:59:28	2025-02-03 01:53:37
SRR32205636	PRJNA1027353	SAMN46523421	verily_ww_nwss	2025-01-26	USA: California, 	70000	2025-02-03 01:59:30	2025-02-03 01:53:58
SRR32205637	PRJNA1027353	SAMN46523400	verily_ww_nwss	2025-01-27	USA: South Dakota, 	14000	2025-02-03 01:59:36	2025-02-03 01:54:32
SRR32205638	PRJNA1027353	SAMN46523477	verily_ww_nwss	2025-01-27	USA: Maryland, 	3000	2025-02-03 01:59:38	2025-02-03 01:54:44
SRR32205639	PRJNA1027353	SAMN46523426	verily_ww_nwss	2025-01-27	USA: California, 	39000	2025-02-03 01:59:35	2025-02-03 01:54:28
SRR32205640	PRJNA1027353	SAMN46523466	verily_ww_nwss	2025-01-27	USA: Alabama, 	18000	2025-02-03 01:59:40	2025-02-03 01:55:00
SRR32205641	PRJNA1027353	SAMN46523414	verily_ww_nwss	2025-01-27	USA: Nevada, 	2000000	2025-02-03 01:59:32	2025-02-03 01:54:01
SRR32205642	PRJNA1027353	SAMN46523455	verily_ww_nwss	2025-01-25	USA: California, 	237800	2025-02-03 01:59:33	2025-02-03 01:54:13
SRR32205643	PRJNA1027353	SAMN46523325	verily_ww_nwss	2025-01-27	USA: Rhode Island, 	5000	2025-02-03 01:59:31	2025-02-03 01:53:57
SRR32205644	PRJNA1027353	SAMN46523345	verily_ww_nwss	2025-01-27	USA: Vermont, 	6000	2025-02-03 01:59:34	2025-02-03 01:54:28
SRR32205645	PRJNA1027353	SAMN46523302	verily_ww_nwss	2025-01-26	USA: California, 	155000	2025-02-03 01:59:39	2025-02-03 01:55:04
SRR32205646	PRJNA1027353	SAMN46523374	verily_ww_nwss	2025-01-21	USA: Maryland, 	150078	2025-02-03 01:59:28	2025-02-03 01:53:33
SRR32205647	PRJNA1027353	SAMN46523415	verily_ww_nwss	2025-01-20	USA: Nevada, 	2000000	2025-02-03 01:59:28	2025-02-03 01:53:46
SRR32205648	PRJNA1027353	SAMN46523337	verily_ww_nwss	2025-01-22	USA: Puerto Rico, 	193914	2025-02-03 01:59:28	2025-02-03 01:53:34
SRR32205649	PRJNA1027353	SAMN46523336	verily_ww_nwss	2025-01-22	USA: Puerto Rico, 	62374	2025-02-03 01:59:38	2025-02-03 01:54:49
SRR32205650	PRJNA1027353	SAMN46523334	verily_ww_nwss	2025-01-22	USA: Puerto Rico, 	24254	2025-02-03 01:59:33	2025-02-03 01:54:16
SRR32205651	PRJNA1027353	SAMN46523339	verily_ww_nwss	2025-01-22	USA: Puerto Rico, 	20436	2025-02-03 01:59:30	2025-02-03 01:53:59
SRR32205652	PRJNA1027353	SAMN46523468	verily_ww_nwss	2025-01-20	USA: New Hampshire, 	6500	2025-02-03 01:59:29	2025-02-03 01:53:46
SRR32205653	PRJNA1027353	SAMN46523403	verily_ww_nwss	2025-01-21	USA: Virginia, 	15000	2025-02-03 01:50:14	2025-02-03 01:49:57
SRR32205654	PRJNA1027353	SAMN46523453	verily_ww_nwss	2025-01-22	USA: Arkansas, 	19000	2025-02-03 01:50:14	2025-02-03 01:49:48
SRR32205655	PRJNA1027353	SAMN46523351	verily_ww_nwss	2025-01-21	USA: Hawaii, 	101000	2025-02-03 01:50:14	2025-02-03 01:49:30
SRR32205656	PRJNA1027353	SAMN46523349	verily_ww_nwss	2025-01-21	USA: Hawaii, 	19000	2025-02-03 01:50:14	2025-02-03 01:50:03
SRR32205657	PRJNA1027353	SAMN46523314	verily_ww_nwss	2025-01-21	USA: Texas, 	2600000	2025-02-03 01:50:14	2025-02-03 01:50:02
SRR32205658	PRJNA1027353	SAMN46523433	verily_ww_nwss	2025-01-22	USA: Maine, 	3000	2025-02-03 01:50:14	2025-02-03 01:49:45
SRR32205659	PRJNA1027353	SAMN46523299	verily_ww_nwss	2025-01-22	USA: California, 	8200	2025-02-03 01:50:14	2025-02-03 01:49:53
SRR32205660	PRJNA1027353	SAMN46523318	verily_ww_nwss	2025-01-19	USA: Texas, 	1000000	2025-02-03 01:50:14	2025-02-03 01:49:48
SRR32205661	PRJNA1027353	SAMN46523296	verily_ww_nwss	2025-01-20	USA: California, 	230000	2025-02-03 01:50:14	2025-02-03 01:50:05
SRR32205662	PRJNA1027353	SAMN46523307	verily_ww_nwss	2025-01-20	USA: Idaho, 	105893	2025-02-03 01:59:28	2025-02-03 01:53:43
SRR32205663	PRJNA1027353	SAMN46523356	verily_ww_nwss	2025-01-21	USA: Hawaii, 	47000	2025-02-03 01:50:14	2025-02-03 01:49:42
SRR32205664	PRJNA1027353	SAMN46523354	verily_ww_nwss	2025-01-21	USA: Hawaii, 	400000	2025-02-03 01:50:14	2025-02-03 01:49:44
SRR32205665	PRJNA1027353	SAMN46523392	verily_ww_nwss	2025-01-22	USA: South Carolina, 	12000	2025-02-03 01:50:14	2025-02-03 01:50:01
SRR32205666	PRJNA1027353	SAMN46523321	verily_ww_nwss	2025-01-20	USA: Rhode Island, 	43000	2025-02-03 01:59:23	2025-02-03 01:50:36
SRR32205667	PRJNA1027353	SAMN46523353	verily_ww_nwss	2025-01-21	USA: Hawaii, 	340000	2025-02-03 01:50:14	2025-02-03 01:50:02
SRR32205668	PRJNA1027353	SAMN46523343	verily_ww_nwss	2025-01-26	USA: Hawaii, 	46800	2025-02-03 01:50:14	2025-02-03 01:50:09
SRR32205669	PRJNA1027353	SAMN46523288	verily_ww_nwss	2025-01-26	USA: Guam, 	64247	2025-02-03 01:59:22	2025-02-03 01:50:20
SRR32205670	PRJNA1027353	SAMN46523342	verily_ww_nwss	2025-01-26	USA: Hawaii, 	50700	2025-02-03 01:59:23	2025-02-03 01:50:21
SRR32205671	PRJNA1027353	SAMN46523442	verily_ww_nwss	2025-01-27	USA: Texas, 	30000	2025-02-03 01:59:23	2025-02-03 01:50:59
SRR32205672	PRJNA1027353	SAMN46523465	verily_ww_nwss	2025-01-28	USA: Iowa, 	110000	2025-02-03 01:59:42	2025-02-03 01:55:06
SRR32205673	PRJNA1027353	SAMN46523470	verily_ww_nwss	2025-01-27	USA: Kansas, 	95000	2025-02-03 01:59:23	2025-02-03 01:50:18
SRR32205674	PRJNA1027353	SAMN46523410	verily_ww_nwss	2025-01-28	USA: California, 	6031	2025-02-03 01:59:41	2025-02-03 01:55:15
SRR32205676	PRJNA1027353	SAMN46523440	verily_ww_nwss	2025-01-27	USA: Texas, 	350	2025-02-03 01:59:23	2025-02-03 01:50:17
SRR32205677	PRJNA1027353	SAMN46523389	verily_ww_nwss	2025-01-26	USA: Florida, 	59587	2025-02-03 01:50:14	2025-02-03 01:50:07
SRR32205678	PRJNA1027353	SAMN46523361	verily_ww_nwss	2025-01-27	USA: Florida, 	95000	2025-02-03 01:59:38	2025-02-03 01:54:50
SRR32205680	PRJNA1027353	SAMN46523391	verily_ww_nwss	2025-01-26	USA: Florida, 	463672	2025-02-03 01:59:24	2025-02-03 01:51:35
SRR32205681	PRJNA1027353	SAMN46523409	verily_ww_nwss	2025-01-27	USA: Florida, 	100000	2025-02-03 01:50:14	2025-02-03 01:49:58
SRR32205682	PRJNA1027353	SAMN46523390	verily_ww_nwss	2025-01-26	USA: Florida, 	277823	2025-02-03 01:59:36	2025-02-03 01:54:28
SRR32205683	PRJNA1027353	SAMN46523388	verily_ww_nwss	2025-01-26	USA: Florida, 	80000	2025-02-03 01:59:40	2025-02-03 01:55:12
SRR32205684	PRJNA1027353	SAMN46523329	verily_ww_nwss	2025-01-26	USA: Florida, 	750000	2025-02-03 01:59:37	2025-02-03 01:54:42
SRR32205685	PRJNA1027353	SAMN46523399	verily_ww_nwss	2025-01-27	USA: California, 	12000	2025-02-03 01:59:24	2025-02-03 01:52:00
SRR32205686	PRJNA1027353	SAMN46523467	verily_ww_nwss	2025-01-27	USA: New Hampshire, 	6500	2025-02-03 01:59:23	2025-02-03 01:50:23
SRR32205687	PRJNA1027353	SAMN46523300	verily_ww_nwss	2025-01-27	USA: California, 	43000	2025-02-03 01:59:43	2025-02-03 01:55:50
SRR32205688	PRJNA1027353	SAMN46523443	verily_ww_nwss	2025-01-22	USA: Texas, 	30000	2025-02-03 01:59:23	2025-02-03 01:51:14
SRR32205689	PRJNA1027353	SAMN46523439	verily_ww_nwss	2025-01-22	USA: Texas, 	120000	2025-02-03 01:59:38	2025-02-03 01:54:43
SRR32205690	PRJNA1027353	SAMN46523437	verily_ww_nwss	2025-01-22	USA: Texas, 	1800	2025-02-03 01:50:14	2025-02-03 01:50:08
SRR32205691	PRJNA1027353	SAMN46523357	verily_ww_nwss	2025-01-21	USA: Texas, 	115000	2025-02-03 01:59:23	2025-02-03 01:51:04
SRR32205692	PRJNA1027353	SAMN46523396	verily_ww_nwss	2025-01-21	USA: Florida, 	207000	2025-02-03 01:59:23	2025-02-03 01:50:54
SRR32205693	PRJNA1027353	SAMN46523335	verily_ww_nwss	2025-01-23	USA: Puerto Rico, 	64948	2025-02-03 01:59:40	2025-02-03 01:55:11
SRR32205694	PRJNA1027353	SAMN46523462	verily_ww_nwss	2025-01-22	USA: Texas, 	539116	2025-02-03 01:59:41	2025-02-03 01:55:14
SRR32205695	PRJNA1027353	SAMN46523401	verily_ww_nwss	2025-01-22	USA: South Dakota, 	14000	2025-02-03 01:59:23	2025-02-03 01:50:43
SRR32205696	PRJNA1027353	SAMN46523413	verily_ww_nwss	2025-01-23	USA: Alabama, 	70000	2025-02-03 01:59:23	2025-02-03 01:50:50
SRR32205697	PRJNA1027353	SAMN46523416	verily_ww_nwss	2025-01-23	USA: Kansas, 	1850	2025-02-03 01:59:23	2025-02-03 01:50:52
SRR32205698	PRJNA1027353	SAMN46523464	verily_ww_nwss	2025-01-21	USA: Texas, 	529541	2025-02-03 01:59:39	2025-02-03 01:54:57
SRR32205699	PRJNA1027353	SAMN46523362	verily_ww_nwss	2025-01-20	USA: Florida, 	95000	2025-02-03 01:59:23	2025-02-03 01:51:00
SRR32205700	PRJNA1027353	SAMN46523369	verily_ww_nwss	2025-01-21	USA: Maryland, 	13296	2025-02-03 01:50:12	2025-02-03 01:46:24
SRR32205702	PRJNA1027353	SAMN46523473	verily_ww_nwss	2025-01-21	USA: Hawaii, 	32604	2025-02-03 01:59:29	2025-02-03 01:53:51
SRR32205703	PRJNA1027353	SAMN46523429	verily_ww_nwss	2025-01-21	USA: Maine, 	8700	2025-02-03 01:59:23	2025-02-03 01:51:12
SRR32205704	PRJNA1027353	SAMN46523372	verily_ww_nwss	2025-01-21	USA: Maryland, 	11802	2025-02-03 01:59:40	2025-02-03 01:55:12
SRR32205705	PRJNA1027353	SAMN46523332	verily_ww_nwss	2025-01-21	USA: New Mexico, 	15000	2025-02-03 01:59:22	2025-02-03 01:50:20
SRR32205706	PRJNA1027353	SAMN46523454	verily_ww_nwss	2025-01-21	USA: Maine, 	20000	2025-02-03 01:59:23	2025-02-03 01:50:43
SRR32205725	PRJNA957477	SAMN46523500	verily_ww	2025-01-23	USA: Illinois, 	86000	2025-02-03 01:59:36	2025-02-03 01:54:33
SRR32205726	PRJNA957477	SAMN46523526	verily_ww	2025-01-23	USA: California, 	60000	2025-02-03 01:59:43	2025-02-03 01:55:44
SRR32205727	PRJNA957477	SAMN46523527	verily_ww	2025-01-22	USA: California, 	60000	2025-02-03 01:59:41	2025-02-03 01:55:16
SRR32205728	PRJNA957477	SAMN46523519	verily_ww	2025-01-21	USA: California, 	130000	2025-02-03 01:59:43	2025-02-03 01:55:48
SRR32205729	PRJNA957477	SAMN46523486	verily_ww	2025-01-24	USA: California, 	1480000	2025-02-03 01:59:40	2025-02-03 01:55:03
SRR32205730	PRJNA957477	SAMN46523486	verily_ww	2025-01-24	USA: California, 	1480000	2025-02-03 01:59:28	2025-02-03 01:53:38
SRR32205731	PRJNA957477	SAMN46523489	verily_ww	2025-01-24	USA: California, 	250000	2025-02-03 01:59:35	2025-02-03 01:54:32
SRR32205732	PRJNA957477	SAMN46523489	verily_ww	2025-01-24	USA: California, 	250000	2025-02-03 01:59:37	2025-02-03 01:54:46
